Brand,Model_Name,Year,Price_USD,Units_Sold_2024,battery_capacity_kwh,range_km,efficiency_wh_per_km,fast_charging_power_kw_dc,Vehicle_ID,efficiency_km_per_kwh
Mahindra,XUV400,2021.0,33515.82,9526.0,,,,,1679.0,
Mahindra,XUV400,2025.0,59190.48,11547.0,,,,,1717.0,
Mahindra,XUV400,2015.0,86377.95,5577.0,,,,,2006.0,
Mahindra,XUV400,2023.0,58862.47,10197.0,,,,,2036.0,
Mahindra,XUV400,2018.0,147570.67,19648.0,,,,,2397.0,
Mahindra,XUV400,2022.0,115198.36,8904.0,,,,,2508.0,
Mahindra,XUV400,2024.0,145109.64,12442.0,,,,,2607.0,
Mahindra,XUV400,2017.0,96031.48,8018.0,,,,,2626.0,
Mahindra,XUV400,2016.0,118226.92,11525.0,,,,,2736.0,
Mahindra,XUV400,2022.0,134239.53,10402.0,,,,,2842.0,
Mahindra,XUV400,2021.0,138967.96,17890.0,,,,,2860.0,
Mahindra,XUV400,2021.0,110221.3,9854.0,,,,,3021.0,
NIO,ET5,2016.0,134336.86,3844.0,,,,,144.0,
NIO,ET5,2017.0,39890.22,3224.0,,,,,529.0,
NIO,ET5,2022.0,83617.49,16603.0,,,,,818.0,
NIO,ET5,2024.0,68567.13,13472.0,,,,,1057.0,
NIO,ET5,2018.0,142836.38,2870.0,,,,,1904.0,
NIO,ET5,2025.0,117348.77,15190.0,,,,,2070.0,
NIO,ET5,2022.0,33965.83,13888.0,,,,,2276.0,
NIO,ET5,2016.0,149376.71,14863.0,,,,,2802.0,
Renault,Scenic E-Tech,2017.0,95056.42,13513.0,,,,,148.0,
Renault,Scenic E-Tech,2016.0,138029.33,2900.0,,,,,496.0,
Renault,Scenic E-Tech,2021.0,45279.16,19627.0,,,,,939.0,
Renault,Scenic E-Tech,2023.0,71713.58,10376.0,,,,,2060.0,
Renault,Scenic E-Tech,2016.0,131455.05,15150.0,,,,,2198.0,
Renault,Scenic E-Tech,2024.0,127979.96,19142.0,,,,,2420.0,
Renault,Scenic E-Tech,2016.0,114203.73,6076.0,,,,,2472.0,
Renault,Scenic E-Tech,2019.0,100642.84,19548.0,,,,,2510.0,
Tesla,Model S,2023.0,127578.87,4879.0,,,,,150.0,
Tesla,Model S,2025.0,102782.62,447.0,,,,,603.0,
Tesla,Model S,2020.0,48072.35,15567.0,,,,,880.0,
Tesla,Model S,2016.0,114345.21,979.0,,,,,918.0,
Tesla,Model S,2020.0,33596.56,8956.0,,,,,1360.0,
Tesla,Model S,2016.0,143897.8,6669.0,,,,,1633.0,
Tesla,Model S,2024.0,143944.79,12363.0,,,,,1739.0,
Tesla,Model S,2015.0,142052.3,19752.0,,,,,2135.0,
Tesla,Model S,2023.0,142567.83,8041.0,,,,,2226.0,
Tesla,Model S,2024.0,147056.35,10836.0,,,,,2343.0,
Tesla,Model S,2017.0,132124.5,19665.0,,,,,2488.0,
Tesla,Model S,2020.0,90924.66,898.0,,,,,2672.0,
Tesla,Model S,2023.0,35255.94,178.0,,,,,2851.0,
Volvo,C40 Recharge,2024.0,63644.76,19235.0,,,,,153.0,
Volvo,C40 Recharge,2024.0,109821.67,15113.0,,,,,363.0,
Volvo,C40 Recharge,2022.0,148111.62,18080.0,,,,,509.0,
Volvo,C40 Recharge,2021.0,120782.54,16575.0,,,,,1041.0,
Volvo,C40 Recharge,2022.0,59835.04,718.0,,,,,1136.0,
Volvo,C40 Recharge,2023.0,145488.68,17420.0,,,,,1215.0,
Volvo,C40 Recharge,2019.0,114768.7,15299.0,,,,,1216.0,
Volvo,C40 Recharge,2018.0,86345.09,16313.0,,,,,1230.0,
Volvo,C40 Recharge,2023.0,94326.0,19513.0,,,,,1598.0,
Volvo,C40 Recharge,2022.0,76308.34,5396.0,,,,,1626.0,
Volvo,C40 Recharge,2025.0,121207.6,15181.0,,,,,1775.0,
Volvo,C40 Recharge,2019.0,132440.6,7288.0,,,,,1869.0,
Volvo,C40 Recharge,2015.0,136716.24,14260.0,,,,,2059.0,
Volvo,C40 Recharge,2022.0,113151.16,14607.0,,,,,2067.0,
Volvo,C40 Recharge,2016.0,118944.19,16186.0,,,,,2358.0,
Volvo,C40 Recharge,2019.0,120229.77,5420.0,,,,,2821.0,
Peugeot,e-3008,2015.0,122280.68,16076.0,,,,,155.0,
Peugeot,e-3008,2015.0,53105.48,8966.0,,,,,359.0,
Peugeot,e-3008,2020.0,72349.86,9616.0,,,,,657.0,
Peugeot,e-3008,2020.0,142354.99,6687.0,,,,,822.0,
Peugeot,e-3008,2023.0,80398.8,81.0,,,,,1530.0,
Peugeot,e-3008,2022.0,90190.21,3852.0,,,,,1805.0,
Peugeot,e-3008,2023.0,87139.51,16355.0,,,,,2122.0,
Peugeot,e-3008,2024.0,42317.28,9314.0,,,,,2234.0,
Peugeot,e-3008,2022.0,73268.27,7130.0,,,,,2285.0,
Peugeot,e-3008,2017.0,106491.31,8702.0,,,,,2347.0,
Peugeot,e-3008,2019.0,109072.77,17471.0,,,,,2598.0,
Peugeot,e-3008,2022.0,62914.74,7878.0,,,,,2654.0,
Peugeot,e-3008,2023.0,107703.99,1097.0,,,,,2818.0,
Fisker,Pear (upcoming),2021.0,104233.91,5055.0,,,,,156.0,
Fisker,Pear (upcoming),2022.0,51043.12,14447.0,,,,,410.0,
Fisker,Pear (upcoming),2021.0,67713.63,1330.0,,,,,428.0,
Fisker,Pear (upcoming),2019.0,83660.75,11389.0,,,,,733.0,
Fisker,Pear (upcoming),2018.0,148917.08,5637.0,,,,,842.0,
Fisker,Pear (upcoming),2018.0,101731.26,11845.0,,,,,943.0,
Fisker,Pear (upcoming),2025.0,82968.67,17670.0,,,,,1072.0,
Fisker,Pear (upcoming),2015.0,79025.84,1752.0,,,,,1149.0,
Fisker,Pear (upcoming),2025.0,66632.86,16461.0,,,,,1308.0,
Fisker,Pear (upcoming),2024.0,63169.47,17914.0,,,,,1373.0,
Fisker,Pear (upcoming),2023.0,130220.14,3832.0,,,,,1476.0,
Fisker,Pear (upcoming),2016.0,69901.87,16741.0,,,,,1571.0,
Fisker,Pear (upcoming),2021.0,117356.56,5921.0,,,,,1742.0,
Fisker,Pear (upcoming),2023.0,60437.9,7597.0,,,,,1831.0,
Fisker,Pear (upcoming),2020.0,87853.32,3547.0,,,,,1886.0,
Fisker,Pear (upcoming),2015.0,50922.82,10800.0,,,,,1942.0,
Fisker,Pear (upcoming),2015.0,117218.51,7305.0,,,,,2007.0,
Fisker,Pear (upcoming),2016.0,99166.6,15827.0,,,,,2092.0,
Fisker,Pear (upcoming),2023.0,135563.39,13900.0,,,,,2325.0,
Fisker,Pear (upcoming),2023.0,119827.74,16864.0,,,,,2345.0,
Fisker,Pear (upcoming),2024.0,45655.41,10056.0,,,,,2348.0,
Fisker,Pear (upcoming),2016.0,61344.68,6604.0,,,,,2661.0,
Fisker,Pear (upcoming),2023.0,148492.54,19531.0,,,,,2669.0,
Fisker,Pear (upcoming),2023.0,83638.99,18673.0,,,,,2810.0,
NIO,ES8,2020.0,121361.58,13370.0,,,,,157.0,
NIO,ES8,2021.0,59780.04,9884.0,,,,,184.0,
NIO,ES8,2023.0,38845.13,5574.0,,,,,211.0,
NIO,ES8,2017.0,130449.45,11265.0,,,,,215.0,
NIO,ES8,2018.0,143897.16,1952.0,,,,,1005.0,
NIO,ES8,2025.0,78622.0,12109.0,,,,,1027.0,
NIO,ES8,2025.0,111316.59,19167.0,,,,,1266.0,
NIO,ES8,2020.0,71419.42,7220.0,,,,,1766.0,
NIO,ES8,2025.0,96638.7,7692.0,,,,,2701.0,
Nissan,Leaf,2020.0,31480.87,18741.0,,,,,158.0,
Nissan,Leaf,2017.0,109909.62,9083.0,,,,,418.0,
Nissan,Leaf,2024.0,106551.16,17113.0,,,,,442.0,
Nissan,Leaf,2024.0,40712.88,17265.0,,,,,677.0,
Nissan,Leaf,2019.0,134576.8,10231.0,,,,,698.0,
Nissan,Leaf,2016.0,73347.55,11868.0,,,,,811.0,
Nissan,Leaf,2015.0,98173.31,12216.0,,,,,916.0,
Nissan,Leaf,2022.0,54563.09,9680.0,,,,,963.0,
Nissan,Leaf,2020.0,52850.64,19820.0,,,,,1024.0,
Nissan,Leaf,2020.0,118317.99,19118.0,,,,,1108.0,
Nissan,Leaf,2023.0,128634.2,18251.0,,,,,1222.0,
Nissan,Leaf,2020.0,31195.3,4025.0,,,,,1261.0,
Nissan,Leaf,2019.0,30065.37,17722.0,,,,,1298.0,
Nissan,Leaf,2022.0,68918.11,17304.0,,,,,1394.0,
Nissan,Leaf,2017.0,127506.17,14680.0,,,,,1533.0,
Nissan,Leaf,2021.0,44698.33,13004.0,,,,,1578.0,
Nissan,Leaf,2018.0,96660.07,1838.0,,,,,1631.0,
Nissan,Leaf,2021.0,111190.09,3087.0,,,,,1683.0,
Nissan,Leaf,2020.0,100337.9,16711.0,,,,,1888.0,
Nissan,Leaf,2015.0,101161.07,7215.0,,,,,1944.0,
Nissan,Leaf,2025.0,70459.04,15146.0,,,,,1965.0,
Nissan,Leaf,2017.0,87422.04,11801.0,,,,,1995.0,
Nissan,Leaf,2020.0,122048.3,4244.0,,,,,2065.0,
Nissan,Leaf,2022.0,90730.65,11927.0,,,,,2236.0,
Nissan,Leaf,2016.0,112098.42,16340.0,,,,,2412.0,
Nissan,Leaf,2020.0,141949.03,9617.0,,,,,2477.0,
Nissan,Leaf,2021.0,74816.1,3232.0,,,,,2497.0,
Nissan,Leaf,2024.0,62261.33,14140.0,,,,,2526.0,
Nissan,Leaf,2021.0,80804.96,11972.0,,,,,2623.0,
Nissan,Leaf,2017.0,37299.38,4873.0,,,,,2735.0,
Nissan,Leaf,2016.0,148584.62,12442.0,,,,,2829.0,
Nissan,Leaf,2019.0,81672.75,9686.0,,,,,2859.0,
Nissan,Leaf,2018.0,120042.82,19107.0,,,,,2947.0,
Nissan,Leaf,2019.0,145949.76,19985.0,,,,,2957.0,
Mercedes-Benz,EQS SUV,2017.0,50064.89,16246.0,,,,,159.0,
Mercedes-Benz,EQS SUV,2022.0,63684.02,18713.0,,,,,710.0,
Mercedes-Benz,EQS SUV,2022.0,72960.54,18873.0,,,,,765.0,
Mercedes-Benz,EQS SUV,2024.0,134552.1,779.0,,,,,1680.0,
Mercedes-Benz,EQS SUV,2017.0,51338.07,14229.0,,,,,1858.0,
Mercedes-Benz,EQS SUV,2016.0,42848.21,8064.0,,,,,2865.0,
Mercedes-Benz,EQS SUV,2015.0,108616.56,1489.0,,,,,3008.0,
Ferrari,SF90 Stradale (PHEV),2024.0,85394.67,13406.0,,,,,162.0,
Ferrari,SF90 Stradale (PHEV),2024.0,105141.54,22.0,,,,,179.0,
Ferrari,SF90 Stradale (PHEV),2018.0,91593.75,7332.0,,,,,225.0,
Ferrari,SF90 Stradale (PHEV),2025.0,117198.24,1788.0,,,,,244.0,
Ferrari,SF90 Stradale (PHEV),2015.0,97632.56,5589.0,,,,,278.0,
Ferrari,SF90 Stradale (PHEV),2021.0,77318.42,13324.0,,,,,401.0,
Ferrari,SF90 Stradale (PHEV),2022.0,127374.86,2468.0,,,,,439.0,
Ferrari,SF90 Stradale (PHEV),2020.0,134130.98,13954.0,,,,,643.0,
Ferrari,SF90 Stradale (PHEV),2022.0,148537.84,3636.0,,,,,883.0,
Ferrari,SF90 Stradale (PHEV),2018.0,149514.73,7029.0,,,,,1012.0,
Ferrari,SF90 Stradale (PHEV),2016.0,98474.19,19353.0,,,,,1069.0,
Ferrari,SF90 Stradale (PHEV),2020.0,31083.9,8785.0,,,,,1293.0,
Ferrari,SF90 Stradale (PHEV),2022.0,66093.06,12879.0,,,,,1352.0,
Ferrari,SF90 Stradale (PHEV),2021.0,78580.56,8597.0,,,,,1509.0,
Ferrari,SF90 Stradale (PHEV),2022.0,131344.36,7919.0,,,,,1682.0,
Ferrari,SF90 Stradale (PHEV),2016.0,58184.56,10183.0,,,,,1690.0,
Ferrari,SF90 Stradale (PHEV),2016.0,118666.3,11711.0,,,,,1795.0,
Ferrari,SF90 Stradale (PHEV),2021.0,58468.6,13797.0,,,,,1821.0,
Ferrari,SF90 Stradale (PHEV),2025.0,133759.83,10645.0,,,,,1867.0,
Ferrari,SF90 Stradale (PHEV),2025.0,117890.29,5040.0,,,,,1961.0,
Ferrari,SF90 Stradale (PHEV),2017.0,100589.96,16401.0,,,,,2153.0,
Ferrari,SF90 Stradale (PHEV),2025.0,140094.0,19704.0,,,,,2167.0,
Ferrari,SF90 Stradale (PHEV),2019.0,59772.92,11112.0,,,,,2301.0,
Ferrari,SF90 Stradale (PHEV),2018.0,127754.12,19848.0,,,,,2354.0,
Ferrari,SF90 Stradale (PHEV),2025.0,114883.73,12720.0,,,,,2479.0,
Ferrari,SF90 Stradale (PHEV),2022.0,82147.06,4437.0,,,,,2569.0,
Ferrari,SF90 Stradale (PHEV),2025.0,45585.63,2461.0,,,,,2648.0,
Ferrari,SF90 Stradale (PHEV),2016.0,126229.16,6983.0,,,,,2718.0,
Ferrari,SF90 Stradale (PHEV),2015.0,37887.02,4811.0,,,,,2775.0,
Ferrari,SF90 Stradale (PHEV),2024.0,94286.77,5445.0,,,,,2893.0,
Ferrari,SF90 Stradale (PHEV),2022.0,137261.53,5351.0,,,,,2904.0,
Ferrari,SF90 Stradale (PHEV),2015.0,75982.18,9724.0,,,,,2943.0,
Ferrari,SF90 Stradale (PHEV),2022.0,96611.68,10493.0,,,,,2974.0,
Ferrari,SF90 Stradale (PHEV),2018.0,43988.9,13366.0,,,,,3018.0,
VinFast,VF 9,2016.0,76936.1,3425.0,,,,,165.0,
VinFast,VF 9,2016.0,97522.05,15911.0,,,,,219.0,
VinFast,VF 9,2025.0,56978.97,19264.0,,,,,781.0,
VinFast,VF 9,2019.0,129330.46,16762.0,,,,,791.0,
VinFast,VF 9,2019.0,67119.6,14976.0,,,,,1164.0,
VinFast,VF 9,2017.0,92930.09,13084.0,,,,,1280.0,
VinFast,VF 9,2019.0,43459.86,7666.0,,,,,1316.0,
VinFast,VF 9,2016.0,121790.2,3227.0,,,,,1390.0,
VinFast,VF 9,2019.0,87465.18,321.0,,,,,1844.0,
VinFast,VF 9,2022.0,66685.99,19778.0,,,,,1859.0,
VinFast,VF 9,2022.0,146527.92,13098.0,,,,,2008.0,
VinFast,VF 9,2015.0,54265.4,7720.0,,,,,2334.0,
VinFast,VF 9,2022.0,72849.66,3631.0,,,,,2413.0,
VinFast,VF 9,2020.0,80737.05,5286.0,,,,,2509.0,
VinFast,VF 9,2018.0,134367.39,2118.0,,,,,2551.0,
Li Auto,L7,2016.0,84639.92,10450.0,,,,,166.0,
Li Auto,L7,2020.0,49780.69,15135.0,,,,,540.0,
Li Auto,L7,2018.0,110043.09,2124.0,,,,,1047.0,
Li Auto,L7,2018.0,129673.7,8255.0,,,,,1054.0,
Li Auto,L7,2020.0,83973.56,11052.0,,,,,1085.0,
Li Auto,L7,2022.0,56380.9,13548.0,,,,,1750.0,
Li Auto,L7,2017.0,138831.96,968.0,,,,,2298.0,
Li Auto,L7,2020.0,147813.28,13057.0,,,,,2522.0,
Li Auto,L7,2025.0,68693.52,3633.0,,,,,2730.0,
Li Auto,L7,2019.0,135029.6,5138.0,,,,,2982.0,
Ferrari,Roma PHEV,2023.0,124282.93,10554.0,,,,,176.0,
Ferrari,Roma PHEV,2017.0,128099.9,13189.0,,,,,613.0,
Ferrari,Roma PHEV,2022.0,115950.11,4483.0,,,,,728.0,
Ferrari,Roma PHEV,2018.0,110572.76,6787.0,,,,,780.0,
Ferrari,Roma PHEV,2016.0,96570.0,3650.0,,,,,868.0,
Ferrari,Roma PHEV,2020.0,40735.31,5522.0,,,,,954.0,
Ferrari,Roma PHEV,2023.0,46901.91,11292.0,,,,,1179.0,
Ferrari,Roma PHEV,2017.0,145650.49,1926.0,,,,,1192.0,
Ferrari,Roma PHEV,2022.0,144948.33,18023.0,,,,,1405.0,
Ferrari,Roma PHEV,2022.0,65210.63,18606.0,,,,,1434.0,
Ferrari,Roma PHEV,2022.0,30807.31,6362.0,,,,,1470.0,
Ferrari,Roma PHEV,2021.0,141342.13,16468.0,,,,,1532.0,
Ferrari,Roma PHEV,2024.0,102112.77,17138.0,,,,,1738.0,
Ferrari,Roma PHEV,2017.0,126947.65,11717.0,,,,,1840.0,
Ferrari,Roma PHEV,2021.0,86431.68,9738.0,,,,,1951.0,
Ferrari,Roma PHEV,2022.0,30584.51,14398.0,,,,,2038.0,
Ferrari,Roma PHEV,2021.0,108306.36,4216.0,,,,,2209.0,
Ferrari,Roma PHEV,2017.0,139947.23,18088.0,,,,,2587.0,
Ferrari,Roma PHEV,2015.0,61020.68,16878.0,,,,,2753.0,
Ferrari,Roma PHEV,2019.0,41545.76,18143.0,,,,,2861.0,
Genesis,GV60,2016.0,92333.31,4331.0,,,,,181.0,
Genesis,GV60,2019.0,88462.85,2287.0,,,,,268.0,
Genesis,GV60,2022.0,45664.53,2095.0,,,,,390.0,
Genesis,GV60,2023.0,43626.92,10500.0,,,,,405.0,
Genesis,GV60,2022.0,101421.01,8397.0,,,,,517.0,
Genesis,GV60,2019.0,84207.11,5072.0,,,,,931.0,
Genesis,GV60,2015.0,37885.51,9867.0,,,,,1226.0,
Genesis,GV60,2019.0,112181.29,13892.0,,,,,1700.0,
Genesis,GV60,2016.0,128582.41,6759.0,,,,,2107.0,
Genesis,GV60,2021.0,143405.71,18154.0,,,,,2520.0,
Genesis,GV60,2021.0,116893.2,15458.0,,,,,2536.0,
Genesis,GV60,2016.0,132068.6,9084.0,,,,,2845.0,
Maserati,GranTurismo Folgore,2021.0,82498.33,19950.0,83.0,420.0,182.0,217.0,188.0,5.0602409638554215
Maserati,GranTurismo Folgore,2025.0,100752.09,11923.0,83.0,420.0,182.0,217.0,272.0,5.0602409638554215
Maserati,GranTurismo Folgore,2016.0,51194.2,11772.0,83.0,420.0,182.0,217.0,387.0,5.0602409638554215
Maserati,GranTurismo Folgore,2020.0,121569.88,9177.0,83.0,420.0,182.0,217.0,525.0,5.0602409638554215
Maserati,GranTurismo Folgore,2024.0,106343.66,17913.0,83.0,420.0,182.0,217.0,688.0,5.0602409638554215
Maserati,GranTurismo Folgore,2019.0,134539.09,4497.0,83.0,420.0,182.0,217.0,941.0,5.0602409638554215
Maserati,GranTurismo Folgore,2018.0,116729.11,16284.0,83.0,420.0,182.0,217.0,944.0,5.0602409638554215
Maserati,GranTurismo Folgore,2024.0,65776.47,2752.0,83.0,420.0,182.0,217.0,1071.0,5.0602409638554215
Maserati,GranTurismo Folgore,2015.0,100657.19,18934.0,83.0,420.0,182.0,217.0,1148.0,5.0602409638554215
Maserati,GranTurismo Folgore,2022.0,90114.46,10051.0,83.0,420.0,182.0,217.0,1193.0,5.0602409638554215
Maserati,GranTurismo Folgore,2022.0,116123.92,13552.0,83.0,420.0,182.0,217.0,1264.0,5.0602409638554215
Maserati,GranTurismo Folgore,2021.0,61457.27,31.0,83.0,420.0,182.0,217.0,1279.0,5.0602409638554215
Maserati,GranTurismo Folgore,2018.0,112112.55,6969.0,83.0,420.0,182.0,217.0,1313.0,5.0602409638554215
Maserati,GranTurismo Folgore,2015.0,76772.95,16253.0,83.0,420.0,182.0,217.0,1340.0,5.0602409638554215
Maserati,GranTurismo Folgore,2025.0,68355.55,3753.0,83.0,420.0,182.0,217.0,1658.0,5.0602409638554215
Maserati,GranTurismo Folgore,2017.0,53109.55,1750.0,83.0,420.0,182.0,217.0,1714.0,5.0602409638554215
Maserati,GranTurismo Folgore,2018.0,54949.1,19762.0,83.0,420.0,182.0,217.0,1724.0,5.0602409638554215
Maserati,GranTurismo Folgore,2025.0,72257.27,17812.0,83.0,420.0,182.0,217.0,1998.0,5.0602409638554215
Maserati,GranTurismo Folgore,2021.0,137425.14,3342.0,83.0,420.0,182.0,217.0,2066.0,5.0602409638554215
Maserati,GranTurismo Folgore,2018.0,70806.21,10134.0,83.0,420.0,182.0,217.0,2128.0,5.0602409638554215
Maserati,GranTurismo Folgore,2017.0,100782.57,2964.0,83.0,420.0,182.0,217.0,2328.0,5.0602409638554215
Maserati,GranTurismo Folgore,2016.0,59718.93,5491.0,83.0,420.0,182.0,217.0,2408.0,5.0602409638554215
Maserati,GranTurismo Folgore,2023.0,136840.62,12585.0,83.0,420.0,182.0,217.0,2419.0,5.0602409638554215
Maserati,GranTurismo Folgore,2019.0,125800.4,12358.0,83.0,420.0,182.0,217.0,2760.0,5.0602409638554215
Maserati,GranTurismo Folgore,2022.0,62866.65,15044.0,83.0,420.0,182.0,217.0,2801.0,5.0602409638554215
Maserati,GranTurismo Folgore,2018.0,100542.09,6039.0,83.0,420.0,182.0,217.0,2830.0,5.0602409638554215
Maserati,GranTurismo Folgore,2024.0,32260.06,9771.0,83.0,420.0,182.0,217.0,2877.0,5.0602409638554215
Maserati,GranTurismo Folgore,2019.0,100560.66,8832.0,83.0,420.0,182.0,217.0,2909.0,5.0602409638554215
Mercedes-Benz,EQA,2016.0,91058.99,1158.0,,,,,191.0,
Mercedes-Benz,EQA,2017.0,60064.68,11982.0,,,,,753.0,
Mercedes-Benz,EQA,2021.0,120467.0,305.0,,,,,1260.0,
Mercedes-Benz,EQA,2016.0,37359.71,3084.0,,,,,1728.0,
Mercedes-Benz,EQA,2016.0,136420.35,15399.0,,,,,2644.0,
Changan,Deepal S07,2019.0,64991.41,6403.0,,,,,193.0,
Changan,Deepal S07,2024.0,90380.3,8196.0,,,,,289.0,
Changan,Deepal S07,2017.0,65466.82,3680.0,,,,,412.0,
Changan,Deepal S07,2021.0,86311.02,16103.0,,,,,555.0,
Changan,Deepal S07,2025.0,103689.78,9230.0,,,,,1248.0,
Changan,Deepal S07,2018.0,120907.08,16511.0,,,,,1335.0,
Changan,Deepal S07,2025.0,112210.48,17226.0,,,,,1428.0,
Changan,Deepal S07,2015.0,48378.38,13141.0,,,,,1973.0,
Changan,Deepal S07,2021.0,41487.15,9617.0,,,,,2104.0,
Changan,Deepal S07,2024.0,133565.05,12163.0,,,,,2150.0,
Changan,Deepal S07,2022.0,76283.66,19657.0,,,,,2212.0,
Changan,Deepal S07,2019.0,112432.69,15316.0,,,,,2321.0,
Changan,Deepal S07,2025.0,103056.52,19687.0,,,,,2398.0,
Changan,Deepal S07,2023.0,73353.79,12986.0,,,,,2685.0,
Changan,Deepal S07,2015.0,140663.03,13566.0,,,,,2756.0,
Changan,Deepal S07,2023.0,53155.57,12790.0,,,,,2903.0,
Volvo,XC40 Recharge,2018.0,49725.0,10102.0,,,,,197.0,
Volvo,XC40 Recharge,2016.0,76137.06,16106.0,,,,,951.0,
Volvo,XC40 Recharge,2018.0,145036.49,10033.0,,,,,986.0,
Volvo,XC40 Recharge,2017.0,73767.41,7572.0,,,,,1388.0,
Volvo,XC40 Recharge,2024.0,104793.72,9675.0,,,,,1490.0,
Volvo,XC40 Recharge,2018.0,144642.82,9283.0,,,,,1568.0,
Volvo,XC40 Recharge,2021.0,61281.24,13495.0,,,,,1596.0,
Volvo,XC40 Recharge,2020.0,131528.08,9459.0,,,,,1708.0,
Volvo,XC40 Recharge,2022.0,73223.17,13245.0,,,,,1910.0,
Volvo,XC40 Recharge,2021.0,65941.09,16123.0,,,,,1997.0,
Volvo,XC40 Recharge,2018.0,108377.23,17017.0,,,,,2113.0,
Volvo,XC40 Recharge,2015.0,71945.83,19257.0,,,,,2300.0,
Volvo,XC40 Recharge,2021.0,30936.19,15240.0,,,,,2638.0,
Volvo,XC40 Recharge,2015.0,109057.37,6388.0,,,,,2844.0,
Honda,e:Ny1,2016.0,132788.79,9792.0,61.9,335.0,150.0,60.0,198.0,5.411954765751212
Honda,e:Ny1,2024.0,86265.79,8396.0,61.9,335.0,150.0,60.0,457.0,5.411954765751212
Honda,e:Ny1,2016.0,100418.49,11759.0,61.9,335.0,150.0,60.0,764.0,5.411954765751212
Honda,e:Ny1,2020.0,120837.67,9020.0,61.9,335.0,150.0,60.0,793.0,5.411954765751212
Honda,e:Ny1,2025.0,147294.21,18610.0,61.9,335.0,150.0,60.0,1009.0,5.411954765751212
Honda,e:Ny1,2017.0,73418.71,2015.0,61.9,335.0,150.0,60.0,1110.0,5.411954765751212
Honda,e:Ny1,2021.0,31773.86,13283.0,61.9,335.0,150.0,60.0,1562.0,5.411954765751212
Honda,e:Ny1,2022.0,64615.92,10534.0,61.9,335.0,150.0,60.0,2123.0,5.411954765751212
Honda,e:Ny1,2023.0,37521.74,2104.0,61.9,335.0,150.0,60.0,2256.0,5.411954765751212
Honda,e:Ny1,2022.0,118293.1,2819.0,61.9,335.0,150.0,60.0,2304.0,5.411954765751212
Honda,e:Ny1,2021.0,104154.12,2167.0,61.9,335.0,150.0,60.0,2374.0,5.411954765751212
Honda,e:Ny1,2020.0,38832.34,14449.0,61.9,335.0,150.0,60.0,2639.0,5.411954765751212
Honda,e:Ny1,2024.0,68541.17,8328.0,61.9,335.0,150.0,60.0,2645.0,5.411954765751212
Honda,e:Ny1,2020.0,148253.34,2774.0,61.9,335.0,150.0,60.0,2926.0,5.411954765751212
Honda,e:Ny1,2024.0,35081.17,108.0,61.9,335.0,150.0,60.0,3011.0,5.411954765751212
Canoo,Lifestyle Vehicle,2015.0,42228.88,4283.0,,,,,199.0,
Canoo,Lifestyle Vehicle,2023.0,40535.4,7876.0,,,,,335.0,
Canoo,Lifestyle Vehicle,2015.0,140508.89,17224.0,,,,,422.0,
Canoo,Lifestyle Vehicle,2023.0,125502.71,18874.0,,,,,720.0,
Canoo,Lifestyle Vehicle,2022.0,134992.42,5019.0,,,,,756.0,
Canoo,Lifestyle Vehicle,2016.0,80863.45,6947.0,,,,,1109.0,
Canoo,Lifestyle Vehicle,2025.0,40221.01,17242.0,,,,,1469.0,
Canoo,Lifestyle Vehicle,2025.0,121251.01,4808.0,,,,,1538.0,
Canoo,Lifestyle Vehicle,2021.0,139662.71,19332.0,,,,,1718.0,
Canoo,Lifestyle Vehicle,2021.0,53956.08,1154.0,,,,,1732.0,
Canoo,Lifestyle Vehicle,2016.0,109921.01,272.0,,,,,1988.0,
Canoo,Lifestyle Vehicle,2016.0,136482.5,2510.0,,,,,2028.0,
Canoo,Lifestyle Vehicle,2015.0,87952.65,8597.0,,,,,2149.0,
Canoo,Lifestyle Vehicle,2015.0,137621.99,19508.0,,,,,2194.0,
Canoo,Lifestyle Vehicle,2024.0,48757.21,13040.0,,,,,2341.0,
Canoo,Lifestyle Vehicle,2024.0,134948.72,13943.0,,,,,2400.0,
Lotus,Emeya,2024.0,61983.24,11626.0,98.9,520.0,198.0,240.0,204.0,5.257836198179979
Lotus,Emeya,2023.0,71520.87,12496.0,98.9,520.0,198.0,240.0,260.0,5.257836198179979
Lotus,Emeya,2020.0,42089.74,11242.0,98.9,520.0,198.0,240.0,295.0,5.257836198179979
Lotus,Emeya,2022.0,140206.98,18737.0,98.9,520.0,198.0,240.0,512.0,5.257836198179979
Lotus,Emeya,2024.0,64549.41,13600.0,98.9,520.0,198.0,240.0,538.0,5.257836198179979
Lotus,Emeya,2022.0,111823.2,11666.0,98.9,520.0,198.0,240.0,564.0,5.257836198179979
Lotus,Emeya,2018.0,71486.31,5531.0,98.9,520.0,198.0,240.0,1150.0,5.257836198179979
Lotus,Emeya,2022.0,105765.49,17948.0,98.9,520.0,198.0,240.0,1162.0,5.257836198179979
Lotus,Emeya,2024.0,133940.56,12159.0,98.9,520.0,198.0,240.0,1375.0,5.257836198179979
Lotus,Emeya,2021.0,78785.54,8008.0,98.9,520.0,198.0,240.0,1563.0,5.257836198179979
Lotus,Emeya,2015.0,123533.34,15313.0,98.9,520.0,198.0,240.0,1977.0,5.257836198179979
Lotus,Emeya,2021.0,120135.5,6847.0,98.9,520.0,198.0,240.0,2029.0,5.257836198179979
